th5_cms bin centers    value    Error 
 1.120800e-02   9.727125e-01   3.915556e-02
 1.125600e-02   1.121730e+00   4.532243e-02
 1.130400e-02   1.097434e+00   4.773407e-02
 1.135200e-02   1.089607e+00   6.708044e-02
 1.140000e-02   9.908108e-01   5.976345e-02
 1.144800e-02   1.028007e+00   4.585193e-02
 1.149600e-02   1.108496e+00   6.175628e-02
 1.154400e-02   1.120617e+00   4.369799e-02
 1.159200e-02   1.076242e+00   5.325426e-02
 1.164000e-02   1.174811e+00   6.804469e-02
 1.168800e-02   1.110738e+00   4.499708e-02
 1.173600e-02   1.067678e+00   5.130405e-02
 1.178400e-02   1.181138e+00   8.041892e-02
 1.183200e-02   1.073436e+00   4.469885e-02
 1.188000e-02   1.071022e+00   3.851279e-02
 1.192800e-02   1.113473e+00   5.042023e-02
 1.197600e-02   1.165822e+00   6.633437e-02
 inf   2.942431e-02   8.470989e-04
